user_id,via,rating
moderate_risk,"['San Martín', 'El Maitén']",3.9
moderate_risk,"['San Mateo', 'San Bartolomé']",3.9
moderate_risk,"['San Pablo', 'Calle Nueva']",3.9
moderate_risk,"['San Vicente', 'Playa Negra']",3.9
moderate_risk,"['Santa Elisa', 'Pasaje 3']",3.9
moderate_risk,"['Santa Mónica', 'Río Ñuble']",3.9
moderate_risk,"['Santa Teresa de los Andes', 'San Alberto Hurtado']",3.9
moderate_risk,"['Sargento Aldea', 'Eugenio Campos']",3.9
moderate_risk,"['Sargento Aldea', 'Los Mañíos']",3.9
moderate_risk,"['Sargento Aldea', 'Pasaje Malaquías Concha']",3.9
moderate_risk,"['Segunda Longitudinal', 'Avenida Las Torres']",3.9
moderate_risk,"['Senda 12', 'Senda 11']",3.9
moderate_risk,"['Sicilia', 'Patria Nueva']",3.9
moderate_risk,"['Tal-Tal', 'Parque Araucaria']",3.9
moderate_risk,"['Talcamavida', 'Curarrehue']",3.9
moderate_risk,"['Tanilvoro', 'Ñipas']",3.9
moderate_risk,"['Temístocles Rojas', 'Pedro León Gallo']",3.9
moderate_risk,"['Torres de Andalién', 'Avenida Los Arrayanes Poniente', 'Paseo Los Maitenes']",3.9
moderate_risk,"['Torreón', 'Calle 3']",3.9
moderate_risk,"['Toscanelli', 'Liguria']",3.9
moderate_risk,"['Valenzuela Puelma', 'Nemesio Antúnez', 'Tomas Somerscale']",3.9
moderate_risk,"['Venezuela', 'Pasaje 5']",3.9
moderate_risk,"['Viaducto Hualpén', 'Avenida Costanera']",3.9
moderate_risk,"['Vicuña Mackenna', '9 de Marzo']",3.9
moderate_risk,"['Vicuña Mackenna', 'Ainavillo']",3.9
moderate_risk,"['Villa Alegra', 'Ruta O-390']",3.9
moderate_risk,"['Villarrica', 'Cruz']",3.9
moderate_risk,"['Vilumilla', 'Cruz']",3.9
moderate_risk,"['Vinicio', 'Francia']",3.9
moderate_risk,"['Violeta Parra', 'Avenida Costanera']",3.9
moderate_risk,"['Volcán Antuco', 'Manuel Rodríguez']",3.9
moderate_risk,"['Volcán Hudson', 'Volcán Carrán']",3.9
moderate_risk,"['Volcán Parinacota', 'Volcán Choshuenco']",3.9
moderate_risk,"['Volcán Tupungato', 'Volcán Misti']",3.9
moderate_risk,"['Víctor Domingo Silva', 'Samuel Cole']",3.9
moderate_risk,"['Víctor Hugo Huerta', 'Víctor Jara']",3.9
moderate_risk,"['Yerbas Buenas', 'Los Carrera']",3.9
moderate_risk,"['Álvaro Bazán', 'Francisco de Orellana']",3.9
moderate_risk,sendero 1,3.9
moderate_risk,Álvaro Bazán,3.9
moderate_risk,Ángel Cruchaga,3.9
moderate_risk,Ángel de Peredo,3.9
moderate_risk,Ñancul,3.9
moderate_risk,Ñipas,3.9
moderate_risk,Ñiquén,3.9
moderate_risk,Ñirre,3.9
moderate_risk,Ñuble,3.9
moderate_risk,Óscar Castro,3.9
risk_taker,1 Norte,3.78
risk_taker,1 Oriente,3.79
risk_taker,1 Poniente,3.6
risk_taker,1 Sur,3.6
risk_taker,1 de Enero,3.6
risk_taker,10 Norte,3.6
risk_taker,10 de Julio,3.6
risk_taker,11 Norte,3.6
risk_taker,11 de Marzo,3.6
risk_taker,12 Norte,3.6
risk_taker,12 de Febrero,3.6
risk_taker,12 de Octubre,3.6
risk_taker,13 Norte,3.6
risk_taker,13 de Abril,3.6
risk_taker,14 Norte,3.6
risk_taker,16 Norte,3.6
risk_taker,17 Norte,3.6
risk_taker,18 de Septiembre,3.6
risk_taker,19 de Febrero,3.6
risk_taker,2 Norte,3.6
risk_taker,2 Oriente,3.6
risk_taker,2 Poniente,3.6
risk_taker,2 Sur,3.6
risk_taker,20 de Octubre,3.6
risk_taker,21 de Mayo,3.6
risk_taker,28 de Octubre,3.6
risk_taker,3 Norte,3.6
risk_taker,3 Oriente,3.6
risk_taker,3 Poniente,3.6
risk_taker,3 Sur,3.6
risk_taker,30 de Octubre,3.8
risk_taker,4 Norte,3.6
risk_taker,4 Poniente,3.6
risk_taker,4 Sur,3.6
risk_taker,5 Poniente,3.8
risk_taker,5 Sur,3.6
risk_taker,5 de Abril,3.6
risk_taker,5 de Octubre,3.6
risk_taker,6 Norte,3.6
risk_taker,6 Poniente,3.6
risk_taker,6 Sur,3.6
risk_taker,7 Norte,3.6
risk_taker,7 Poniente,3.6
risk_taker,7 Sur,3.6
risk_taker,7 de Enero,3.6
risk_taker,7 de Noviembre,3.6
risk_taker,8 Norte,3.6
risk_taker,8 Oriente,3.6
risk_taker,8 Poniente,3.6
risk_taker,8 de Julio,3.6
risk_taker,9 Norte,3.6
risk_taker,9 Oriente,3.6
risk_taker,9 de Marzo,3.6
risk_taker,A. Armado Jofré,3.6
risk_taker,A. Humberto Pantoja,3.6
risk_taker,A. M. Neira,3.6
risk_taker,A. Pareja,3.6
risk_taker,A. Valenzuela,3.6
risk_taker,Abate Juan Nuix,3.6
risk_taker,Abate Molina,3.6
risk_taker,Abdón Cifuentes,3.63
risk_taker,Abraham Lincoln,3.6
risk_taker,Abraham Romero,3.6
risk_taker,Abraham Serrato,3.6
risk_taker,Acario Cotapos,3.6
risk_taker,Acceso,3.79
risk_taker,Acceso Bahía Azul,3.6
risk_taker,Acceso Base Naval,3.6
risk_taker,Acceso Sur a Penco,3.6
risk_taker,Acceso a Ruta 146,3.6
risk_taker,Acevedo Hernández,3.6
risk_taker,Achao,3.6
risk_taker,Achecnar,3.6
risk_taker,Adolfo Couve,3.6
risk_taker,Adriano Carvajal,3.6
risk_taker,Aeropuerto Carriel Sur Terminal,3.6
risk_taker,Agustín Abarca,3.6
risk_taker,Agustín Carrillo,3.6
risk_taker,Agustín de Jáuregui,3.6
risk_taker,Ainavillo,3.74
risk_taker,Ainoha,3.6
risk_taker,Aisén,3.6
risk_taker,Alava,3.6
risk_taker,Albacete,3.72
risk_taker,Albert Olbrecht,3.6
risk_taker,Alberto Blest Gana,3.6
risk_taker,Alberto Cobo,3.6
risk_taker,Alberto Loosli,3.6
risk_taker,Alberto Matthei,3.6
risk_taker,Alborada,3.6
risk_taker,Alcalde José del Carmen Soto,3.6
risk_taker,Alcalde René Mendoza,3.6
risk_taker,Alcatraz,3.6
risk_taker,Alcudia,3.6
risk_taker,Alcán,3.6
risk_taker,Alcántara,3.6
risk_taker,Alcázar,3.6
risk_taker,Aldunate,3.6
risk_taker,Alejandro VI,3.6
risk_taker,Alemana Alto,3.6
risk_taker,Alemania,3.77
risk_taker,Alerce,3.6
risk_taker,Alfonso Calderón,3.6
risk_taker,Alfredo Irarrázaval,3.6
risk_taker,Alfredo Larenas,3.6
risk_taker,Alfredo Lobos,3.6
risk_taker,Alfredo Pacheco Barrera,3.6
risk_taker,Algarrobo,3.8
risk_taker,Alicante,3.6
risk_taker,Aljibe,3.6
risk_taker,Almena,3.6
risk_taker,Almería,3.6
risk_taker,Almirante Juan Latorre,3.6
risk_taker,Almirante Latorre,3.79
risk_taker,Almirante Navarrete,3.6
risk_taker,Almirante Neff,3.79
risk_taker,Almirante Riveros,3.6
risk_taker,Almirante Riveros Norte,3.6
risk_taker,Almirante Riveros Norte 1875,3.6
risk_taker,Almirante Riveros Sur,3.6
risk_taker,Almirante Villarroel,3.76
risk_taker,Alnso Sánchez,3.6
risk_taker,Alonso García de Ramón,3.73
risk_taker,Alonso Niño,3.6
risk_taker,Alonso Ovalle,3.6
risk_taker,Alonso Reinoso,3.6
risk_taker,Alonso Sánchez,3.6
risk_taker,Alonso de Ercilla,3.6
risk_taker,Alonso de Guzmán,3.6
risk_taker,Alonso de Najera,3.6
risk_taker,Alonso de Ojeda,3.6
risk_taker,Alonso de Sotomayor,3.6
risk_taker,Alpino,3.6
risk_taker,Alsacia,3.6
risk_taker,Alto Nahuelbuta,3.6
risk_taker,Altona,3.6
risk_taker,Altos de Andalué,3.6
risk_taker,Alvarez de Toledo,3.6
risk_taker,Amanda Labarca,3.6
risk_taker,Ambrosio O'Higgins,3.73
risk_taker,Ambrosio de Benavides,3.6
risk_taker,Ameríca del Sur,3.6
risk_taker,Amunátegui,3.6
risk_taker,América,3.6
risk_taker,Américo Vespucio,3.6
risk_taker,Anakena,3.6
risk_taker,Ancahual,3.6
risk_taker,Ancón,3.6
risk_taker,Andacollo,3.6
risk_taker,Andalién,3.79
risk_taker,Andino,3.6
risk_taker,Andrés Bello,3.6
risk_taker,Andrés Lamas,3.6
risk_taker,Andrés Madariaga,3.6
risk_taker,Andrés Sabella,3.6
risk_taker,Angamos,3.6
risk_taker,Angel Cruchaga,3.6
risk_taker,Angol,3.35
risk_taker,Aniñir,3.6
risk_taker,Antares,3.6
risk_taker,Antena,3.6
risk_taker,Antilco,3.6
risk_taker,Antilhue,3.6
risk_taker,Antinao,3.6
risk_taker,Antinao Bajo,3.6
risk_taker,Antinao Epu,3.6
risk_taker,Antofagasta,3.6
risk_taker,Antonio Farabajano,3.6
risk_taker,Antonio Machado,3.6
risk_taker,Antonio Mendiburu,3.6
risk_taker,Antonio Quintanilla,3.6
risk_taker,Antonio Tapia,3.6
risk_taker,Antonio Varas,3.8
risk_taker,Antonio Vereno,3.6
risk_taker,Antonio de Labra,3.6
risk_taker,Antonio de Las Peñas,3.6
risk_taker,Antonio de la Fuente,3.6
risk_taker,Antuco,3.6
risk_taker,Antumalal,3.6
risk_taker,Aníbal Pincheira,3.6
risk_taker,Aníbal Pinto,2.98
risk_taker,Aníbal de las Casas,3.6
risk_taker,Applegath,3.6
risk_taker,Arancibia,3.6
risk_taker,Aranjuez,3.6
risk_taker,Arboleda,3.6
risk_taker,Arce,3.6
risk_taker,Arces,3.6
risk_taker,Argentina,3.8
risk_taker,Argomedo,3.6
risk_taker,Arica,3.6
risk_taker,Aromo,3.6
risk_taker,Arrau Méndez,3.8
risk_taker,Arrayán,3.6
risk_taker,Arsenio Canales,3.6
risk_taker,Arteaga Alemparte,3.63
risk_taker,Arturo Aldunate Phillips,3.6
risk_taker,Arturo Alessandri Palma,3.6
risk_taker,Arturo Fernández Vial,3.6
risk_taker,Arturo Gordon,3.6
risk_taker,Arturo Prat,3.78
risk_taker,Arturo Prat Interior,3.6
risk_taker,Arturo Pérez 614,3.6
risk_taker,Arturo Pérez Canto,3.78
risk_taker,Arturo Villegas,3.6
risk_taker,Asturias,3.6
risk_taker,Atacalco,3.6
risk_taker,Atacama,3.6
risk_taker,Atahualpa,3.6
risk_taker,Atenas,3.6
risk_taker,Atlonia,3.6
risk_taker,Augusto D'Halmar,3.6
risk_taker,Augusto Iglesias,3.6
risk_taker,Augusto Winter,3.6
risk_taker,Augusto d'Halmar,3.6
risk_taker,Aureliano Oyarzún,3.6
risk_taker,Aurelio Coveña,3.6
risk_taker,Aurelio Manzano,3.6
risk_taker,Aurora,3.6
risk_taker,Aurora de Chile,3.6
risk_taker,Aurora y Magdalena Mira,3.6
risk_taker,Austral,3.6
risk_taker,Austria,3.6
risk_taker,Autopista Concepción - Cabrero,3.6
risk_taker,Autopista Concepción - Talcahuano,3.6
risk_taker,Autopista del Itata,3.6
risk_taker,Ave Fragata,3.6
risk_taker,Avellano,3.6
risk_taker,Avenida 1,3.6
risk_taker,Avenida 105,3.6
risk_taker,Avenida 2,3.6
risk_taker,Avenida 2 Poniente,3.6
risk_taker,Avenida 21 de Mayo,3.6
risk_taker,Avenida 3 Poniente,3.6
risk_taker,Avenida Alemana,3.6
risk_taker,Avenida Alemania,3.6
risk_taker,Avenida Alonso de Ribera,3.6
risk_taker,Avenida Alto Horno,3.6
risk_taker,Avenida Altos de San Jorge,3.6
risk_taker,Avenida Andalién,3.6
risk_taker,Avenida Andalué,3.6
risk_taker,Avenida Andalué Norte,3.6
risk_taker,Avenida Andalué Sur,3.6
risk_taker,Avenida Argentina,3.6
risk_taker,Avenida Arturo Prat,3.6
risk_taker,Avenida Aviación,3.6
risk_taker,Avenida Bahía Azul,3.6
risk_taker,Avenida Bayona,3.6
risk_taker,Avenida Bellavista,3.6
risk_taker,Avenida Bicentenario,3.6
risk_taker,Avenida Blanco Encalada,3.6
risk_taker,Avenida Bosque Mar,3.6
risk_taker,Avenida Brasil,3.6
risk_taker,Avenida Campos Deportivos,3.6
risk_taker,Avenida Campos de Bellavista,3.6
risk_taker,Avenida Candelaria,3.6
risk_taker,Avenida Cardenal Raúl Silva Henríquez,3.6
risk_taker,Avenida Cataluña,3.6
risk_taker,Avenida Cementerio,3.6
risk_taker,Avenida Central,3.6
risk_taker,Avenida Chacabuco,3.6
risk_taker,Avenida Chile,3.6
risk_taker,Avenida Claudio Gay Oriente,3.6
risk_taker,Avenida Colón,3.6
risk_taker,Avenida Concepción,3.6
risk_taker,Avenida Costanera,3.6
risk_taker,Avenida Costanera Andalien Poniente,3.6
risk_taker,Avenida Costanera Andalién Poniente,3.6
risk_taker,Avenida Costanera Andalién Sur,3.6
risk_taker,Avenida Costanera Mar,3.6
risk_taker,Avenida Cristóbal Colón,3.6
risk_taker,Avenida Curanilahue,3.6
risk_taker,Avenida Desiderio García,3.6
risk_taker,Avenida Diagonal Biobío,3.6
risk_taker,Avenida Doctor Santa Cruz,3.6
risk_taker,Avenida El Canelo,3.6
risk_taker,Avenida El Parque,3.6
risk_taker,Avenida Enrique van Rysselberghe,3.6
risk_taker,Avenida España,3.6
risk_taker,Avenida Francesa,3.6
risk_taker,Avenida Fuerte La Planchada,3.6
risk_taker,Avenida General Bonilla,3.6
risk_taker,Avenida General Novoa,3.6
risk_taker,Avenida Gran Bretaña,3.6
risk_taker,Avenida Grecia,3.6
risk_taker,Avenida Ifarle,3.6
risk_taker,Avenida Ignacio Collao,3.6
risk_taker,Avenida Inglesa,3.6
risk_taker,Avenida Inglesa 105,3.6
risk_taker,Avenida Inglesa 155,3.6
risk_taker,Avenida Inglesa 187,3.6
risk_taker,Avenida Inglesa 220,3.6
risk_taker,Avenida Javiera Carrera,3.6
risk_taker,Avenida John B. Macnab,3.6
risk_taker,Avenida Jorge Alessandri,3.6
risk_taker,Avenida Jorge Giacaman,3.6
risk_taker,Avenida Jorge Montt,3.6
risk_taker,Avenida Juan Antonio Ríos,3.6
risk_taker,Avenida Julio Parada,3.6
risk_taker,Avenida La Alhambra,3.6
risk_taker,Avenida La Marina,3.6
risk_taker,Avenida La Reconquista,3.6
risk_taker,Avenida Laguna Grande,3.6
risk_taker,Avenida Laguna Redonda,3.6
risk_taker,Avenida Las Amapolas,3.6
risk_taker,Avenida Las Azucenas,3.6
risk_taker,Avenida Las Condes,3.6
risk_taker,Avenida Las Golondrinas,3.6
risk_taker,Avenida Las Terrazas,3.6
risk_taker,Avenida Las Torres,3.6
risk_taker,Avenida Lenga,3.6
risk_taker,Avenida Los Arrayanes Poniente,3.6
risk_taker,Avenida Los Carrera,3.6
risk_taker,Avenida Los Carrera Poniente,3.6
risk_taker,Avenida Los Cisnes,3.6
risk_taker,Avenida Los Copihues,3.6
risk_taker,Avenida Los Escritores,3.6
risk_taker,Avenida Los Héroes,3.6
risk_taker,Avenida Los Lobos,3.6
risk_taker,Avenida Los Parques,3.6
risk_taker,Avenida Los Presidentes,3.6
risk_taker,Avenida Los Álamos,3.6
risk_taker,Avenida Manuel Rodríguez,3.6
risk_taker,Avenida Michaihue,3.6
risk_taker,Avenida Nahuelbuta,3.6
risk_taker,Avenida Nueva San Vicente,3.6
risk_taker,Avenida O'Higgins,3.6
risk_taker,Avenida Padre Hurtado,3.6
risk_taker,Avenida Paicaví,3.6
risk_taker,Avenida Pedro Aguirre Cerda,3.6
risk_taker,Avenida Pedro Montt,3.6
risk_taker,Avenida Pedro de Valdivia,3.6
risk_taker,Avenida Portal San Pedro,3.6
risk_taker,Avenida Portal de San Pedro,3.6
risk_taker,Avenida Principal,3.6
risk_taker,Avenida Progreso,3.6
risk_taker,Avenida Quinta Junge,3.6
risk_taker,Avenida Rocoto,3.6
risk_taker,Avenida Rucalhue,3.6
risk_taker,Avenida San Andrés,3.6
risk_taker,Avenida San Juan Bosco,3.6
risk_taker,Avenida San Pedro,3.6
risk_taker,Avenida San Sebastián,3.6
risk_taker,Avenida San Vicente,3.6
risk_taker,Avenida Santa María,3.6
risk_taker,Avenida Santa María Oriente,3.6
risk_taker,Avenida Santa María Poniente,3.6
risk_taker,Avenida Siete Lagunas,3.6
risk_taker,Avenida Talcahuano,3.6
risk_taker,Avenida Tierras Coloradas,3.6
risk_taker,Avenida Torreones,3.6
risk_taker,Avenida Torreones Este,3.6
risk_taker,Avenida Torreones Oeste,3.6
risk_taker,Avenida Tumbes,3.6
risk_taker,Avenida Valle Blanco,3.6
risk_taker,Avenida Valle Noble,3.6
risk_taker,Avenida Venus,3.6
risk_taker,Avenida Verdi,3.6
risk_taker,Avenida Vicuña Mackenna,3.6
risk_taker,Avenida Villa Verde,3.6
risk_taker,Avenida Vivaldi,3.6
risk_taker,Avenida Wiliam Ward,3.6
risk_taker,Avenida William Condon,3.6
risk_taker,Avenida Zañartu,3.6
risk_taker,Avenida de Los Lagos,3.6
risk_taker,Avenida del Pescador,3.6
risk_taker,Avenida101,3.6
risk_taker,Aviación,3.6
risk_taker,Avilez,3.6
risk_taker,Aylen,3.6
risk_taker,Azapa,3.6
risk_taker,Azucenas,3.6
risk_taker,Badajoz,3.6
risk_taker,Badajoz Norte,3.6
risk_taker,Badajoz Poniente,3.6
risk_taker,Badalona,3.6
risk_taker,Bahamondes,3.6
risk_taker,Bahía Dichato,3.6
risk_taker,Bahía Inglesa,3.6
risk_taker,Bahía Mansa,3.6
risk_taker,Bajada Juan de Dios Rivera,3.6
risk_taker,Bajos Laguna Redonda,3.6
risk_taker,Baker,3.6
risk_taker,Baldomero Lara,3.6
risk_taker,Baldomero Lillo,3.6
risk_taker,Baldomero Sánchez,3.6
risk_taker,Balmaceda,3.78
risk_taker,Baltazar Sentmenat,3.6
risk_taker,Bandera,3.68
risk_taker,Baquedano,3.6
risk_taker,Baracaldo,3.6
risk_taker,Barcelona,3.6
risk_taker,Bariloche,3.6
risk_taker,Barlovento,3.6
risk_taker,Baroa Bajo,3.6
risk_taker,Barranquilla,3.6
risk_taker,Barros Arana,3.03
risk_taker,Barros Errázuriz,3.6
risk_taker,Bartolomé de Escobar,3.6
risk_taker,Bartolomé de Las Casas,3.6
risk_taker,Basilio Urrutia,3.6
risk_taker,Batalla de los Duendes,3.6
risk_taker,Batalla de los Tejados,3.6
risk_taker,Belgrado,3.6
risk_taker,Belisario Zañartu,3.6
risk_taker,Bellavista,3.8
risk_taker,Bellavista Bajo,3.6
risk_taker,Bellavista Norte,3.6
risk_taker,Bellavista Sur,3.6
risk_taker,Bellini,3.6
risk_taker,Beltrán Mathieu,3.79
risk_taker,Benavente,3.6
risk_taker,Benedictinos,3.6
risk_taker,Benevento,3.6
risk_taker,Benito Pérez Galdós,3.6
risk_taker,Benjamín Subercaseaux,3.6
risk_taker,Benjamín Vicuña Mackenna,3.6
risk_taker,Berat,3.6
risk_taker,Bergantín Ancud,3.6
risk_taker,Bergantín Aquiles,3.6
risk_taker,Bergantín Araucano,3.6
risk_taker,Bergantín Meteoro,3.6
risk_taker,Bergantín Potrillo,3.6
risk_taker,Bergantín Águila,3.6
risk_taker,Bergen,3.6
risk_taker,Berlín,3.6
risk_taker,Berna,3.6
risk_taker,Bernal Díaz del Castillo,3.6
risk_taker,Bernal del Mercado,3.6
risk_taker,Bernarda Morin,3.6
risk_taker,Bernardino Caceres,3.6
risk_taker,Bernardino Corral,3.78
risk_taker,Bernardo Soto Aguilar,3.6
risk_taker,Bianchi,3.6
risk_taker,Bilbao,3.71
risk_taker,Bio Bio,3.6
risk_taker,Biobío,3.6
risk_taker,Blanco,3.8
risk_taker,Blanco Encalada,3.6
risk_taker,Blanco Norte,3.6
risk_taker,Blanco Sur,3.6
risk_taker,Blasco Ibañez,3.6
risk_taker,Blindado Blanco,3.6
risk_taker,Bogotá,3.6
risk_taker,Boldo,3.6
risk_taker,Bolhzauser,3.6
risk_taker,Bolhzauser Interior,3.6
risk_taker,Bolivia,3.6
risk_taker,Bombero Sepúlveda,3.6
risk_taker,Bombero Vilches,3.6
risk_taker,Bonilla Norte,3.6
risk_taker,Borde Mar,3.79
risk_taker,Boroa,3.6
risk_taker,Bosnia,3.6
risk_taker,Brasil,3.8
risk_taker,Brasilia,3.6
risk_taker,Bratislava,3.6
risk_taker,Braulio Arenas,3.6
risk_taker,Braulio Arenas Carvajal,3.6
risk_taker,Bremen,3.51
risk_taker,Breslau,3.6
risk_taker,Bristol,3.6
risk_taker,Bruselas,3.6
risk_taker,Bucarest,3.6
risk_taker,Budapest,3.6
risk_taker,Budi,3.6
risk_taker,Buena Vista,3.6
risk_taker,Buenos Aires,3.6
risk_taker,Buenuraqui,3.6
risk_taker,Buin,3.6
risk_taker,Bulgaria,3.6
risk_taker,Bulnes,3.78
risk_taker,Burdeos,3.6
risk_taker,Bureo,3.6
risk_taker,Butaleufú,3.6
risk_taker,Buzo Sóbenes,3.6
risk_taker,Bypass Penco,3.6
risk_taker,Bélgica,3.6
risk_taker,Cabildo,3.6
risk_taker,Cabo Primero Eduardo Estrada,3.6
risk_taker,Cabo S. Flavio Olivo,3.6
risk_taker,Caburgo,3.6
risk_taker,Caburgua,3.6
risk_taker,Cadaques,3.6
risk_taker,Caiquén,3.6
risk_taker,Cajigal y Solar,3.74
risk_taker,Calama,3.6
risk_taker,Calbuco,3.6
risk_taker,Caldera,3.6
risk_taker,Caleta Agua Dulce,3.6
risk_taker,Caleta Barquito,3.6
risk_taker,Caleta Camarones,3.6
risk_taker,Caleta Candelaria,3.6
risk_taker,Caleta Cantera,3.6
risk_taker,Caleta Cerro Verde,3.6
risk_taker,Caleta Chipana,3.6
risk_taker,Caleta Chome,3.6
risk_taker,Caleta Cocholgüe,3.6
risk_taker,Caleta Coliumo,3.6
risk_taker,Caleta Coloso,3.6
risk_taker,Caleta El Soldado,3.6
risk_taker,Caleta Esperanza,3.6
risk_taker,Caleta Horcón,3.6
risk_taker,Caleta Llaihue,3.6
risk_taker,Caleta Los Hornos,3.6
risk_taker,Caleta Los Lirios,3.6
risk_taker,Caleta Los Placeres,3.6
risk_taker,Caleta Plata,3.6
risk_taker,Caleta Puerto Inglés,3.6
risk_taker,Caleta Tumbes,3.6
risk_taker,Caleta Vítor,3.6
risk_taker,Caletera 160,3.6
risk_taker,Caletera Avenida Los Carrera,3.6
risk_taker,Caletera Los Carrera,3.6
risk_taker,Caletera Oriente,3.6
risk_taker,Caletera Ruta 160,3.6
risk_taker,Caleuche,3.6
risk_taker,Calfulén,3.6
risk_taker,Calican,3.6
risk_taker,Calican Oriente,3.6
risk_taker,Calican Poniente,3.6
risk_taker,Calican Sur,3.6
risk_taker,Calle 1,3.8
risk_taker,Calle 1 Norte,3.6
risk_taker,Calle 10,3.62
risk_taker,Calle 101,3.79
risk_taker,Calle 102,3.6
risk_taker,Calle 105,3.6
risk_taker,Calle 106,3.6
risk_taker,Calle 109,3.6
risk_taker,Calle 11,3.6
risk_taker,Calle 110,3.6
risk_taker,Calle 111,3.6
risk_taker,Calle 113,3.6
risk_taker,Calle 12,3.6
risk_taker,Calle 120,3.6
risk_taker,Calle 13,3.6
risk_taker,Calle 2,3.6
risk_taker,Calle 2 Norte,3.6
risk_taker,Calle 2 Poniente,3.6
risk_taker,Calle 2 Sur,3.6
risk_taker,Calle 3,3.6
risk_taker,Calle 3 Calle 2,3.6
risk_taker,Calle 4,3.6
risk_taker,Calle 5,3.6
risk_taker,Calle 6,3.6
risk_taker,Calle 7,3.6
risk_taker,Calle 8,3.6
risk_taker,Calle 9,3.6
risk_taker,Calle 9 - 2117,3.6
risk_taker,Calle 9 - 2149,3.6
risk_taker,Calle 9 - 2152,3.6
risk_taker,Calle 9 - 2180,3.6
risk_taker,Calle 9 - 2181,3.6
risk_taker,Calle 9 - 2213,3.6
risk_taker,Calle 9 - 2214,3.6
risk_taker,Calle 9 - 2228,3.6
risk_taker,Calle 9 - 2231,3.6
risk_taker,Calle A,3.71
risk_taker,Calle Alcázar,3.6
risk_taker,Calle Alemparte,3.6
risk_taker,Calle Almansa,3.6
risk_taker,Calle Almería,3.6
risk_taker,Calle Amsterdam,3.6
risk_taker,Calle Andalucía,3.6
risk_taker,Calle Antu,3.6
risk_taker,Calle Aragón,3.6
risk_taker,Calle Araucaria,3.6
risk_taker,Calle Assen,3.6
risk_taker,Calle Asturias,3.6
risk_taker,Calle Aviñón,3.6
risk_taker,Calle B,3.6
risk_taker,Calle Borde,3.6
risk_taker,Calle Bratislava,3.6
risk_taker,Calle C,3.6
risk_taker,Calle Canal Price,3.6
risk_taker,Calle Caracol,3.6
risk_taker,Calle Caracol Norte,3.6
risk_taker,Calle Caracol Sur,3.6
risk_taker,Calle Castilla,3.6
risk_taker,Calle Cataluña,3.6
risk_taker,Calle Central,3.6
risk_taker,Calle Cn-301,3.6
risk_taker,Calle Coelemu,3.6
risk_taker,Calle Cracovia,3.6
risk_taker,Calle D,3.6
risk_taker,Calle Del Proyecto,3.6
risk_taker,Calle Doce de Febrero,3.6
risk_taker,Calle Durensa,3.6
risk_taker,Calle E,3.6
risk_taker,Calle E F,3.6
risk_taker,Calle Elías,3.6
risk_taker,Calle Eusebio Lillo,3.6
risk_taker,Calle F,3.78
risk_taker,Calle G,3.6
risk_taker,Calle Gineta,3.6
risk_taker,Calle Hurel,3.6
risk_taker,Calle I,3.6
risk_taker,Calle Interior,3.6
risk_taker,Calle Interior 10,3.6
risk_taker,Calle Interior 12,3.6
risk_taker,Calle Interior 14,3.6
risk_taker,Calle Interior 16,3.6
risk_taker,Calle Interior 17,3.6
risk_taker,Calle Interior 19,3.6
risk_taker,Calle Interior 7,3.6
risk_taker,Calle Interior 8,3.6
risk_taker,Calle Isaías,3.6
risk_taker,Calle J,3.6
risk_taker,Calle Jeremías,3.6
risk_taker,Calle Joel,3.6
risk_taker,Calle Kiev,3.6
risk_taker,Calle L,3.6
risk_taker,Calle LL,3.6
risk_taker,Calle La Haya,3.6
risk_taker,Calle Lago Chungará,3.6
risk_taker,Calle Lago Lanalhue,3.6
risk_taker,Calle Le Mans,3.6
risk_taker,Calle Lipillán,3.6
risk_taker,Calle Lonquimay,3.6
risk_taker,Calle Los Ciruelos,3.6
risk_taker,Calle Los Notros,3.6
risk_taker,Calle Lyon,3.6
risk_taker,Calle Marcela Paz,3.6
risk_taker,Calle Mistral,3.6
risk_taker,Calle Moravia,3.6
risk_taker,Calle Nueva,3.6
risk_taker,Calle Nueva 1,3.6
risk_taker,Calle Nueva 2,3.6
risk_taker,Calle Nueva 3,3.6
risk_taker,Calle Nueva 715,3.6
risk_taker,Calle Onix,3.6
risk_taker,Calle Ostrava,3.6
risk_taker,Calle Piedra de Francia,3.6
risk_taker,Calle Piedra de Sol,3.6
risk_taker,Calle Postdam,3.6
risk_taker,Calle Rene Schneider,3.6
risk_taker,Calle Robledo,3.6
risk_taker,Calle Río Claro,3.6
risk_taker,Calle Río Las Cruces,3.6
risk_taker,Calle San Gregorio,3.6
risk_taker,Calle Sarajevo,3.6
risk_taker,Calle Seis,3.6
risk_taker,Calle Serbia,3.6
risk_taker,Calle Sídney,3.6
risk_taker,Calle Tarragona,3.6
risk_taker,Calle Toulose,3.6
risk_taker,Calle Utrecht,3.6
risk_taker,Calle Via Local 1,3.6
risk_taker,Calle Via Local 2,3.6
risk_taker,Calle Via Local 3,3.6
risk_taker,Calle Via Local 4,3.6
risk_taker,Calle de Servicio,3.66
risk_taker,Calle de Servicio Avenida Costanera,3.6
risk_taker,Calle de Servicio Jorge Alessandri,2.91
risk_taker,Calle de Servicio Ruta 154,3.6
risk_taker,Calle de Servicio Ruta 160,3.6
risk_taker,Calle del Cerro,3.6
risk_taker,Calle del Fuerte,3.6
risk_taker,Calle del Mar,3.6
